Entity,Year,gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income
Uganda,2018,32927025573.0,770.6007843,32.0545311,4.03115654,1.922999978,Low income,750.0
Ukraine,2018,130891000000.0,3096.561697,222.4753571,7.51988459,8.800000191,Lower middle income,2800.0
Upper middle income,2018,23638700000000.0,9468.932983,534.418573,5.726076339,5.767452356,,
Uruguay,2018,64515038268.0,18703.86029,1686.071289,9.01455498,8.340000153,High income,17270.0
United States,2018,20611900000000.0,63064.41841,10515.32324,16.68710518,3.900000095,High income,63510.0
Uzbekistan,2018,52633143808.0,1597.068337,82.26926422,5.30275869,5.835000038,Lower middle income,2020.0
Saint Vincent and the Grenadines,2018,811300000.0,7361.400962,332.0836792,4.51017952,19.18000031,Upper middle income,7400.0
"Venezuela, RB",2018,,,464.044342,4.92647457,5.021999836,,
British Virgin Islands,2018,,,,,,High income,
Virgin Islands (U.S.),2018,3900000000.0,36448.25749,,,12.42599964,High income,
Vietnam,2018,245214000000.0,2566.447487,163.1509552,5.03448868,1.159999967,Lower middle income,2380.0
Vanuatu,2018,914727908.1,3125.404999,104.5860977,3.3463788,1.809000015,Lower middle income,3110.0
World,2018,86274300000000.0,11348.24861,1103.357749,9.722822761,5.389813497,,
Samoa,2018,821286927.5,4187.504729,227.3130646,5.47191095,8.68599987,Lower middle income,4030.0
Kosovo,2018,7878508503.0,4384.048892,,,,Upper middle income,4340.0
Yemen,2018,21606140907.0,758.1452416,,,13.14500046,Low income,940.0
South Africa,2018,404842000000.0,7005.095413,564.5032959,8.85829735,26.90999985,Upper middle income,5750.0
Zambia,2018,26311590297.0,1516.368371,76.31442261,5.03271484,12.01000023,Lower middle income,1440.0
Zimbabwe,2018,18115543791.0,1254.642265,141.3693078,8.68006228,4.796000004,Lower middle income,1410.0
Aruba,2019,,,,,,High income,
Africa Eastern and Southern,2019,1009910000000.0,1530.059177,91.97011307,6.204934489,6.914353247,,
Afghanistan,2019,18799450743.0,494.1793499,65.80603027,13.24220181,11.21700001,Low income,530.0
Africa Western and Central,2019,794572000000.0,1777.918672,61.33847611,3.366043975,6.063362282,,
Angola,2019,89417190341.0,2809.626088,71.32600403,2.53335953,7.421000004,Lower middle income,2970.0
Albania,2019,15400242875.0,5395.659532,,,11.47000027,Upper middle income,5220.0
Andorra,2019,3155065488.0,40897.33087,2744.194336,6.71158504,,High income,
Arab World,2019,2776470000000.0,6489.043216,381.5759811,5.083741954,10.00615353,,
United Arab Emirates,2019,417216000000.0,42701.44305,1842.694458,4.27504921,2.230000019,High income,43470.0
Argentina,2019,451932000000.0,10056.63794,945.9919434,9.5100708,9.840000153,Upper middle income,11130.0
Armenia,2019,13619291361.0,4604.646324,523.9990845,11.33526421,18.29999924,Upper middle income,4680.0
American Samoa,2019,648000000.0,11715.36014,,,,Upper middle income,
Antigua and Barbuda,2019,1687533333.0,17376.64968,760.2649536,4.44295979,,High income,16160.0
Australia,2019,1391950000000.0,54875.28596,5427.462402,9.91078568,5.159999847,High income,55100.0
Austria,2019,445012000000.0,50114.40111,5242.183105,10.43403149,4.489999771,High income,51440.0
Azerbaijan,2019,48174235294.0,4805.753718,193.1088409,4.03829002,4.849999905,Upper middle income,4490.0
Burundi,2019,2631434363.0,228.2135892,20.56754112,7.99091434,1.588999987,Low income,280.0
Belgium,2019,535289000000.0,46591.49161,4960.393555,10.65604973,5.360000134,High income,48010.0
Benin,2019,14391686633.0,1219.515506,29.12529182,2.38842916,1.470000029,Lower middle income,1250.0
Burkina Faso,2019,16178162030.0,796.1152068,42.3445282,5.46494246,4.69299984,Low income,780.0
Bangladesh,2019,302571000000.0,1855.740094,45.85716248,2.48357606,4.438000202,Lower middle income,1940.0
Bulgaria,2019,68915416142.0,9879.268533,697.8963623,7.12611389,4.230000019,Upper middle income,9570.0
Bahrain,2019,38652579787.0,23551.93009,940.3956909,4.01147509,1.19599998,High income,22170.0
Bahamas,2019,13164400000.0,33799.41769,2004.616333,5.74977493,10.06099987,High income,33460.0
Bosnia and Herzegovina,2019,20201323260.0,6119.762345,553.822937,9.04909897,15.68999958,Upper middle income,6180.0
Belarus,2019,64409647194.0,6837.717826,399.3970947,5.86133957,4.159999847,Upper middle income,6370.0
Belize,2019,1982518541.0,5078.809944,293.4125977,5.96689224,6.710999966,Lower middle income,4700.0
Bermuda,2019,7484113000.0,117098.4463,,,,High income,117740.0
Bolivia,2019,40895322844.0,3552.068143,245.9234772,6.9233799,3.819999933,Lower middle income,3520.0
Brazil,2019,1877820000000.0,8897.552966,853.3879395,9.5912714,11.93000031,Upper middle income,9270.0
Barbados,2019,5209000000.0,18148.49785,1143.322021,6.29990387,8.409999847,High income,17380.0
Brunei Darussalam,2019,13469422959.0,31085.96193,671.5626831,2.16031361,6.920000076,High income,32230.0
Bhutan,2019,2535657069.0,3322.863329,115.9807587,3.60761595,2.502000093,Lower middle income,3140.0
Botswana,2019,16593720656.0,7203.064221,481.5330505,6.04836559,22.61000061,Upper middle income,7660.0
Central African Republic,2019,2220307369.0,467.9080323,37.19958115,7.75300884,5.623000145,Low income,520.0
Canada,2019,1742020000000.0,46328.67184,5048.372559,10.84447765,5.659999847,High income,46460.0
Central Europe and the Baltics,2019,1673860000000.0,16346.56181,1094.7497,6.715266575,3.781251379,,
Switzerland,2019,731767000000.0,85334.51946,9666.337891,11.29148102,4.389999866,High income,87950.0
Channel Islands,2019,,,,,6.413000107,High income,
Chile,2019,279385000000.0,14741.7144,1375.802979,9.33272362,7.289999962,High income,14990.0
China,2019,14279900000000.0,10143.83817,535.1333618,5.3502779,4.519999981,Upper middle income,10390.0
Cote d'Ivoire,2019,58539424930.0,2276.332394,75.08779144,3.29862952,3.318000078,Lower middle income,2290.0
Cameroon,2019,39670977333.0,1533.095688,53.99584961,3.59539533,3.638000011,Lower middle income,1500.0
"Congo, Dem. Rep.",2019,50400747050.0,580.7168706,20.57073212,3.53626084,4.451000214,Low income,530.0
Congo,2019,12750339023.0,2369.729494,48.55877304,2.08331084,20.62199974,Lower middle income,1810.0
Colombia,2019,323430000000.0,6424.979492,495.3297119,7.70943594,9.960000038,Upper middle income,6580.0
Comoros,2019,1192559739.0,1401.542312,72.32379913,5.17030334,8.081999779,Lower middle income,1400.0
Cabo Verde,2019,1981845741.0,3603.775241,177.8902741,4.93621731,12.21899986,Lower middle income,3630.0
Costa Rica,2019,64072870932.0,12693.82796,921.5857544,7.27393246,11.48999977,Upper middle income,12070.0
Caribbean small states,2019,76173669481.0,10291.80732,646.7514988,6.30564457,8.01764027,,
Cuba,2019,103428000000.0,9125.878679,1031.921753,11.34020519,1.735000014,Upper middle income,
Curacao,2019,3101787709.0,19701.27038,,,,High income,20370.0
Cayman Islands,2019,5935769351.0,91392.64259,,,,High income,68200.0
Cyprus,2019,25758357775.0,29206.07672,1996.458252,7.00903225,7.070000172,High income,27930.0
Czechia,2019,252498000000.0,23660.14881,1844.217773,7.83470726,2.00999999,High income,21930.0
Germany,2019,3888330000000.0,46794.89929,5440.251465,11.69724941,3.140000105,High income,48600.0
Djibouti,2019,3324615549.0,3414.916178,61.80943298,1.79826784,26.35700035,Lower middle income,3310.0
Dominica,2019,611537037.0,8516.280039,440.1698608,5.46006632,,Upper middle income,7870.0
Denmark,2019,347561000000.0,59775.7351,6003.325195,9.95583057,5.019999981,High income,64000.0
Dominican Republic,2019,88941299734.0,8282.117131,491.0593567,5.929142,6.360000134,Upper middle income,8100.0
Algeria,2019,171767000000.0,3989.668276,248.2058716,6.24337101,10.51299953,Lower middle income,4010.0
East Asia & Pacific (excluding high income),2019,17135400000000.0,8145.345437,414.120572,5.069721872,3.895325855,,
Early-demographic dividend,2019,11527300000000.0,3503.439733,172.0925921,4.744550309,5.530104742,,
East Asia & Pacific,2019,26981500000000.0,11477.76105,750.6876147,6.677487181,3.821224318,,
Europe & Central Asia (excluding high income),2019,3493930000000.0,8343.550431,450.7684648,5.411558312,7.107052796,,
Europe & Central Asia,2019,22934000000000.0,24906.40229,2334.236653,9.367364086,6.670357275,,
Ecuador,2019,108108000000.0,6222.524653,486.492157,7.81824684,3.809999943,Upper middle income,6100.0
Egypt,2019,303081000000.0,3019.092283,149.8403168,4.73997355,7.840000153,Lower middle income,2690.0
Euro area,2019,13413600000000.0,39188.49079,4001.03178,10.21941233,7.534794773,,
Eritrea,2019,,,25.2679348,4.45876694,5.993999958,Low income,
Spain,2019,1393050000000.0,29554.49052,2711.192871,9.13213158,14.10000038,High income,30360.0
Estonia,2019,31045591753.0,23397.87826,1598.818848,6.7304492,4.449999809,High income,23250.0
Ethiopia,2019,95912590628.0,855.7608852,26.74220467,3.23808599,2.325999975,Low income,850.0
European Union,2019,15689400000000.0,35083.70762,3476.430552,9.91558249,6.69189042,,
Fragile and conflict affected situations,2019,1661770000000.0,1828.649338,76.89934139,4.244399511,6.435891682,,
Finland,2019,268508000000.0,48628.64176,4450.302734,9.15348339,6.690000057,High income,50010.0
Fiji,2019,5496264766.0,6175.890653,235.6750183,3.81607008,4.447999954,Upper middle income,5800.0
France,2019,2728870000000.0,40578.64429,4491.735352,11.05747223,8.409999847,High income,42330.0
Faroe Islands,2019,3126293220.0,64225.2649,,,,,
"Micronesia, Fed. Sts.",2019,408057100.0,3585.392449,415.1982727,11.4420805,,Lower middle income,4010.0
Gabon,2019,16874405840.0,7766.996554,215.0191498,2.76836205,20.74200058,Upper middle income,7170.0
United Kingdom,2019,2878670000000.0,43070.49836,4312.88916,10.15402699,3.74000001,High income,42130.0
Georgia,2019,17477255562.0,4697.983652,291.1220398,6.65744257,11.56999969,Upper middle income,4690.0
Ghana,2019,68337537816.0,2246.625578,75.28166199,3.41858864,4.315999985,Lower middle income,2210.0
Gibraltar,2019,,,,,,High income,
Guinea,2019,13513809258.0,1058.143368,43.03782272,3.98389959,5.019999981,Low income,950.0
Gambia,2019,1812529105.0,772.0459142,29.72580338,3.82171082,9.498000145,Low income,750.0
Guinea-Bissau,2019,1439638443.0,749.453747,62.57557678,8.34976101,6.035999775,Low income,800.0
Equatorial Guinea,2019,11417278045.0,8419.933336,254.891098,3.13503671,8.678999901,Upper middle income,6280.0
Greece,2019,205144000000.0,19133.75776,1500.594971,7.83788586,17.30999947,High income,19710.0
Grenada,2019,1212694407.0,10827.43529,534.2744141,4.96524,,Upper middle income,9830.0
Greenland,2019,2982247279.0,53041.30331,,,,High income,
Guatemala,2019,77020015201.0,4638.634943,271.0212708,6.21161032,2.190000057,Upper middle income,4610.0
Guam,2019,6364000000.0,38040.58699,,,5.514999866,High income,
Guyana,2019,5173760192.0,6609.51128,325.8851624,4.93048668,13.99199963,Upper middle income,6630.0
High income,2019,55045600000000.0,45459.90382,5735.964157,12.53420741,4.786329699,,
"Hong Kong SAR, China",2019,363016000000.0,48354.47337,,,2.930000067,High income,50480.0
Honduras,2019,24915522849.0,2556.456891,187.5543366,7.2839179,5.699999809,Lower middle income,2390.0
Heavily indebted poor countries (HIPC),2019,789832000000.0,985.1862838,46.31556057,4.601234434,4.706124267,,
Croatia,2019,62246206341.0,15311.7669,1040.085693,6.97861767,6.619999886,High income,14990.0
Haiti,2019,14785839383.0,1312.770636,56.99440002,4.72808981,13.91499996,Lower middle income,1330.0
Hungary,2019,163526000000.0,16735.65978,1062.394165,6.35002232,3.420000076,High income,16530.0
IBRD only,2019,31184100000000.0,6461.334545,354.683106,5.482229021,5.663868596,,
IDA & IBRD total,2019,33422600000000.0,5144.345338,279.0071038,5.37446675,5.490532604,,
IDA total,2019,2239340000000.0,1340.363459,52.21726909,3.847014126,4.894514227,,
IDA blend,2019,998391000000.0,1777.851069,62.32507872,3.546027328,5.713550899,,
Indonesia,2019,1119090000000.0,4135.201531,120.1249619,2.90493584,3.619999886,Lower middle income,4050.0
IDA only,2019,1240940000000.0,1118.853957,46.78885112,4.102840921,4.533436855,,
Isle of Man,2019,7315388052.0,86481.55259,,,,High income,
India,2019,2870500000000.0,2100.751461,63.74832153,3.0141468,5.269999981,Lower middle income,2120.0
Not classified,2019,,,,,,,
Ireland,2019,399122000000.0,80886.61574,5428.588867,6.67931509,4.949999809,High income,63530.0
"Iran, Islamic Rep.",2019,258245000000.0,3114.622753,470.4346008,6.71061659,10.73999977,Lower middle income,3640.0
Iraq,2019,235097000000.0,5980.626918,253.3146362,4.47671509,12.86299992,Upper middle income,5490.0
Iceland,2019,24857740445.0,68941.46223,6274.959473,8.63868046,3.50999999,High income,72930.0
Israel,2019,397935000000.0,43951.24773,3456.386963,7.46131897,3.799999952,High income,43070.0
Italy,2019,2009380000000.0,33641.63375,2905.5,8.66856861,9.949999809,High income,34860.0
Jamaica,2019,15830768550.0,5369.498371,327.4035339,6.09748316,7.690000057,Upper middle income,5260.0
Jordan,2019,44502895915.0,4405.487109,334.04422,7.58246946,16.80999947,Upper middle income,4410.0
Japan,2019,5148780000000.0,40777.6087,4360.473633,10.74372482,2.400000095,High income,41580.0
Kazakhstan,2019,181667000000.0,9812.595808,272.9652405,2.78745675,4.800000191,Upper middle income,8820.0
Kenya,2019,100555000000.0,1912.647867,83.41162872,4.59182692,5.010000229,Lower middle income,1750.0
Kyrgyzstan,2019,8871026074.0,1374.032105,62.14477539,4.49454117,6.918000221,Lower middle income,1240.0
Cambodia,2019,27089389787.0,1643.121389,113.3104401,6.98908329,0.147,Lower middle income,1530.0
Kiribati,2019,188391770.6,1601.861869,172.3057404,10.26414394,,Lower middle income,3340.0
St. Kitts and Nevis,2019,1164814815.0,22046.68991,1087.801025,5.39632845,,High income,19130.0
"Korea, Rep.",2019,1651420000000.0,31902.4169,2624.533203,8.1641655,3.75,High income,33790.0
Kuwait,2019,136197000000.0,32373.25112,1758.674194,5.49601221,2.167000055,High income,36290.0
Latin America & Caribbean (excluding high income),2019,4849400000000.0,8226.236324,646.4851171,7.874935026,8.062356573,,
Lao PDR,2019,18897252233.0,2635.800015,68.22131348,2.59852362,0.851999998,Lower middle income,2490.0
Lebanon,2019,51953744507.0,7578.172368,663.0510864,8.64661503,11.35000038,Upper middle income,7420.0
Liberia,2019,3319596500.0,672.3404992,52.56287003,8.47005749,3.015000105,Low income,580.0
Libya,2019,52091152228.0,7685.948132,,,19.65500069,Upper middle income,7640.0
Saint Lucia,2019,2118791556.0,11591.08048,502.1817017,4.32460737,15.31999969,Upper middle income,11080.0
Latin America & Caribbean,2019,5627260000000.0,8705.105315,662.0363056,7.95761285,7.931702489,,
Least developed countries: UN classification,2019,1106430000000.0,1070.989965,42.8238047,3.882342466,4.549826732,,
Low income,2019,448440000000.0,692.1752812,33.801677,4.866164834,4.892698665,,
Liechtenstein,2019,6684443550.0,175813.8756,,,,High income,
Sri Lanka,2019,83990946939.0,3852.265603,160.6969605,4.07979679,4.349999905,Lower middle income,4010.0
Lower middle income,2019,7735770000000.0,2354.578725,95.24837456,3.711449162,5.066915954,,
Low & middle income,2019,32220200000000.0,4999.985276,270.9364021,5.327287677,5.482573429,,
Lesotho,2019,2366213069.0,1113.37214,124.193634,11.26946354,22.44000053,Lower middle income,1290.0
Late-demographic dividend,2019,22958600000000.0,9945.172612,575.7020297,5.78366297,5.149079887,,
Lithuania,2019,54697379017.0,19575.76848,1369.979492,7.00600433,6.260000229,High income,19020.0
Luxembourg,2019,70195715496.0,113218.7133,6220.741211,5.37075996,5.590000153,High income,
Latvia,2019,34308783825.0,17926.84159,1166.797852,6.57814217,6.309999943,High income,17740.0
"Macao SAR, China",2019,55204758070.0,86197.36569,,,1.75,High income,75610.0
St. Martin (French part),2019,,,,,,High income,
Morocco,2019,119870000000.0,3235.00066,174.2237701,5.30845118,9.279999733,Lower middle income,3200.0
Monaco,2019,7383745662.0,189487.1471,2905.84375,1.5251174,,High income,
Moldova,2019,11970233940.0,4491.688827,284.3071289,6.3779459,5.099999905,Upper middle income,4580.0
Madagascar,2019,14104664515.0,522.9895243,19.84997559,3.68728375,1.856999993,Low income,510.0
Maldives,2019,5607762625.0,10561.61351,854.3706055,8.04001141,5.340000153,Upper middle income,9670.0
Middle East & North Africa,2019,3406150000000.0,7458.022736,512.7647635,5.521488786,9.145927083,,
Mexico,2019,1269430000000.0,9950.45008,540.3723145,5.43305254,3.480000019,Upper middle income,9480.0
Marshall Islands,2019,239462200.0,4073.10983,664.3184815,16.34140015,,Upper middle income,5010.0
Middle income,2019,31771100000000.0,5481.373758,293.9330107,5.33269424,5.540448583,,
North Macedonia,2019,12606338449.0,6070.388054,436.8871765,7.25409985,17.26000023,Upper middle income,5840.0
Mali,2019,17280251194.0,879.0431873,34.28177643,3.89389849,7.441999912,Low income,870.0
Malta,2019,15215714309.0,30186.19596,2531.910889,8.21444321,3.619999886,High income,28340.0
Myanmar,2019,68697761477.0,1271.111575,60.01587296,4.67856407,0.5,Lower middle income,1360.0
Middle East & North Africa (excluding high income),2019,1343540000000.0,3449.765626,276.5582692,5.70433428,10.76831295,,
Montenegro,2019,5542674317.0,8910.650834,735.1588745,8.32983208,15.11999989,Upper middle income,9070.0
Mongolia,2019,14206359007.0,4404.84583,163.441864,3.76607823,5.43900013,Lower middle income,3790.0
Northern Mariana Islands,2019,1182000000.0,20659.64029,,,,High income,
Mozambique,2019,15384701798.0,506.6416391,39.46094131,7.83351135,3.46600008,Low income,490.0
Mauritania,2019,7889662452.0,1743.302901,57.88484573,3.30329728,10.39299965,Lower middle income,1660.0
Mauritius,2019,14045808843.0,11097.16898,685.9456177,6.19943714,6.329999924,Upper middle income,12900.0
Malawi,2019,11025357838.0,591.8463896,30.40028763,7.39341164,5.751999855,Low income,550.0
Malaysia,2019,365276000000.0,11432.823,436.61203,3.82514191,3.25999999,Upper middle income,11230.0
