,Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
2480,Rwanda,2000,13.87129806235308,0.66871613690073,0.2860639355841242,2067528500.0,260.6011858,9.322052,4.26349449,0.787,Low income,280.0,1.62465793880684,25.6 
2481,Rwanda,2001,13.83018224556377,0.64521611145536,0.2840526928829384,1965444515.0,238.7812778,7.92092705,3.89250112,0.842999995,Low income,270.0,1.69248483573176,22.9 
2482,Rwanda,2002,13.772965960341429,0.66340376200571,0.2862079350798636,1964779921.0,233.1512636,7.30057716,3.66946197,0.889999986,Low income,260.0,1.82968471403068,20.7 
2483,Rwanda,2003,13.709078519166908,0.6710604717042901,0.2914617099904025,2137093489.0,249.7433131,17.31920624,8.02439117,0.939999998,Low income,250.0,1.94600546396109,18.4 
2484,Rwanda,2004,13.63792271575896,0.6973921242326,0.3000364228938353,2375281627.0,273.6336903,20.55388832,8.54291725,0.948000014,Low income,270.0,2.10421454285834,16.2 
2485,Rwanda,2005,13.5669624474928,0.72454498681757,0.3076829751126803,2932213575.0,331.6901134,25.63013649,8.77702618,0.963999987,Low income,320.0,2.29602852093711,15.0 
2486,Rwanda,2006,13.48705641237916,0.75741849516383,0.3159857260766449,3317951468.0,366.8943924,27.92610168,7.58474445,0.986000001,Low income,360.0,2.51555382709627,14.3 
2487,Rwanda,2007,13.3835407843852,0.78124422261959,0.3229546696098594,4068065929.0,438.6641845,34.48757553,7.83395863,1.011999965,Low income,410.0,2.69016132904845,13.7 
2488,Rwanda,2008,13.281293572054608,0.7923147178594899,0.3328949274218197,5177015141.0,543.5453565,41.12966919,7.5351038,1.024000049,Low income,490.0,2.81977603749128,12.9 
2489,Rwanda,2009,13.189837329335772,0.79628895465754,0.3445266692747033,5671332138.0,579.726615,45.26019287,7.77558613,1.059999943,Low income,550.0,2.95749047594924,12.1 
2490,Rwanda,2010,13.137931515232202,0.8397379659497001,0.3610569637732094,6121234529.0,609.724917,49.31543732,8.05313301,1.077999949,Low income,600.0,3.18175890961881,11.5 
2491,Rwanda,2011,13.105354802491387,0.8698968678922401,0.3777002629404612,6881038270.0,668.4946722,53.07389832,7.90435696,1.098999977,Low income,650.0,3.36764900674994,10.9 
2492,Rwanda,2012,13.07909373449421,0.8989022348826601,0.3936015168792893,7650300320.0,725.1697703,58.79287338,8.06890869,1.118000031,Low income,700.0,3.51232136951715,10.6 
2493,Rwanda,2013,13.06866222410015,0.94960590569122,0.4078305587991858,7815599503.0,722.8943285,48.98834229,6.74579239,1.15199995,Low income,720.0,3.82985713845622,10.1 
2494,Rwanda,2014,13.05664322347248,0.97486694527668,0.4215952297959388,8241332517.0,743.559038,51.92441177,6.95749235,1.169999957,Low income,740.0,3.9610893225860297,10.1 
2495,Rwanda,2015,13.053185592741931,0.99020365519859,0.4317721064740004,8539048448.0,751.0773926,49.98083878,6.62107325,1.148000002,Low income,750.0,4.04671890512951,9.9 
2496,Rwanda,2016,13.06964502052448,1.00745172630701,0.438618888576968,8690485823.0,744.7607488,51.84296036,6.92619371,1.144000053,Low income,740.0,4.13798094877174,9.7 
2497,Rwanda,2017,13.08807783022814,1.03903315552903,0.449639053985636,9253098954.0,772.3169891,49.34806442,6.38999128,1.136999965,Low income,730.0,4.30657936873429,9.6 
2498,Rwanda,2018,13.084699589553589,1.0787022003628,,9640280084.0,783.6371628,52.29534531,6.6816082,1.110999942,Low income,780.0,4.48203033776705,9.5 
2499,Rwanda,2019,13.079750109942308,1.10421623448079,,10355974217.0,820.1492886,51.39912415,6.41066742,1.09800005,Low income,830.0,4.64401571281698,9.5 
2500,Saint Lucia,2000,14.26293625492774,1.11181117270935,0.6245593922400275,932592592.6,5950.047485,289.2843018,4.86163425,16.48999977,Upper middle income,5250.0,5.99264590939213,8.1 
2501,Saint Lucia,2001,14.26640854137585,1.07423139166453,0.5697310132505615,892592592.6,5642.748904,288.7567444,5.11714458,18.52499962,Upper middle income,4990.0,6.0390872603194,8.1 
2502,Saint Lucia,2002,14.268990830750692,1.05100527281259,0.5239193817909967,900000000.0,5646.456535,304.0297852,5.38443518,20.38999939,Upper middle income,5010.0,6.0633853881240105,7.4 
2503,Saint Lucia,2003,14.27007929265834,1.05371818152885,0.4970318872471179,987407407.4,6150.921369,322.109314,5.23676491,22.18000031,Upper middle income,5370.0,6.11564811900792,7.7 
2504,Saint Lucia,2004,14.27049789565559,1.04534432082915,0.4761267365473367,1066666667.0,6591.645501,314.0553284,4.76429749,20.96999931,Upper middle income,6000.0,6.1661994893563605,7.3 
2505,Saint Lucia,2005,14.27412769846989,1.0347089755084,0.47083279189302,1135555556.0,6949.204173,337.5200806,4.8572278,18.70000076,Upper middle income,6230.0,6.23471141575863,7.4 
2506,Saint Lucia,2006,14.27622235105122,1.0426479398367,0.4720682821641613,1268319185.0,7669.21347,392.9121399,5.12402296,16.0,Upper middle income,7260.0,6.322196536469151,7.7 
2507,Saint Lucia,2007,14.27893804848854,1.09005657804057,0.4692220760217704,1336088815.0,7969.797993,439.9048462,5.52015734,14.0,Upper middle income,7500.0,6.364550494016,7.2 
2508,Saint Lucia,2008,14.27989870107366,1.1167806578604,0.4741941078552271,1437731111.0,8456.694632,427.1851502,5.05127954,12.72000027,Upper middle income,8090.0,6.400127049084079,7.9 
2509,Saint Lucia,2009,14.290516454206289,1.10062563908482,0.4702126760016542,1401507889.0,8137.750991,426.1854553,5.23717833,15.36999989,Upper middle income,8020.0,6.40679716503766,7.0 
2510,Saint Lucia,2010,14.29859735934494,1.09393973376811,0.461370528487364,1486758037.0,8540.07098,430.2377625,5.0379777,17.1079998,Upper middle income,8170.0,6.33391634854589,7.6 
2511,Saint Lucia,2011,14.31411995592232,1.11612599796663,0.458506518501593,1576988407.0,8983.743733,461.7883301,5.14028311,18.86000061,Upper middle income,8820.0,6.401166483253,6.9 
2512,Saint Lucia,2012,14.3370043449454,1.12156533123361,0.4788739500971092,1605146778.0,9086.387955,454.574707,5.00246382,19.05999947,Upper middle income,8850.0,6.357410969015979,8.2 
2513,Saint Lucia,2013,14.36218528279096,1.07608219760148,0.5026472374626142,1664816741.0,9378.985047,482.4346314,5.14402056,22.20999908,Upper middle income,8790.0,6.25335996155485,7.7 
2514,Saint Lucia,2014,14.384824679242,1.06557009532561,0.5278386808353851,1755130815.0,9843.308534,468.1247864,4.75532579,21.29599953,Upper middle income,8840.0,6.21676908403441,8.2 
2515,Saint Lucia,2015,14.40053454356914,1.0590414949503,0.5479196280911183,1808079889.0,10093.61802,462.4011536,4.5808239,20.56200027,Upper middle income,8740.0,6.17772247999584,7.9 
2516,Saint Lucia,2016,14.40277090881443,0.98987616573583,0.5729276365231198,1865513444.0,10362.35166,509.0156555,4.91194296,19.64900017,Upper middle income,9450.0,6.04189433387534,6.7 
2517,Saint Lucia,2017,14.401272773506548,0.97799936483059,0.5984000256311962,1996771444.0,11034.62985,514.5582275,4.65729332,18.86000061,Upper middle income,10080.0,5.99457082810536,7.1 
2518,Saint Lucia,2018,14.425132485510533,0.96627904107902,,2065127259.0,11353.71521,501.5275574,4.41556692,19.07999992,Upper middle income,10700.0,5.96577400086046,7.1 
2519,Saint Lucia,2019,14.46568253296039,0.95828625460929,,2118791556.0,11591.08048,502.1817017,4.32460737,15.31999969,Upper middle income,11080.0,5.96506220944839,6.9 
2520,Saint Vincent and the Grenadines,2000,14.23711557966794,0.92027313490165,0.5228366287963817,396262963.0,3676.352092,157.9358673,4.29551268,20.95499992,Upper middle income,3470.0,5.20562646807018,6.5 
2521,Saint Vincent and the Grenadines,2001,14.245128101322347,0.96455896551006,0.5097600551494393,430040740.7,3985.807613,171.3984528,4.30074549,21.10000038,Upper middle income,3650.0,5.32900661135536,5.9 
2522,Saint Vincent and the Grenadines,2002,14.24990085322126,0.92511413338006,0.4801792580920138,461885185.2,4272.956059,184.0023041,4.30659676,20.59199905,Upper middle income,3950.0,5.30667724485044,7.1 
2523,Saint Vincent and the Grenadines,2003,14.25505543819735,0.95290477164183,0.4617053852370489,481807407.4,4447.918312,186.0557404,4.18275356,20.21299934,Upper middle income,4380.0,5.45459249587904,6.4 
2524,Saint Vincent and the Grenadines,2004,14.26296117358064,0.91741149925897,0.4388341009439495,521974074.1,4809.934335,195.942688,4.07436132,20.0189991,Upper middle income,4730.0,5.49453952163287,5.8 
2525,Saint Vincent and the Grenadines,2005,14.26144118736519,0.94796769253539,0.3809839763455488,550729629.6,5070.381521,204.6110687,4.03522491,19.75099945,Upper middle income,4960.0,5.511632888435971,9.8 
2526,Saint Vincent and the Grenadines,2006,14.2640456935663,0.95767612134778,0.3707906408416396,610929629.6,5625.399437,216.4269257,3.84620976,19.2329998,Upper middle income,5470.0,5.56062252649015,6.2 
2527,Saint Vincent and the Grenadines,2007,14.264561881115933,0.92575315891243,0.3595129746706927,684444444.4,6307.313617,251.1140137,3.98138881,19.05900002,Upper middle income,5910.0,5.59384443470301,8.3 
2528,Saint Vincent and the Grenadines,2008,14.26677993937669,0.92539568117446,0.3519298831151843,695429629.6,6415.343305,262.3676758,4.08864832,18.79000092,Upper middle income,6260.0,5.58269727563311,4.3 
2529,Saint Vincent and the Grenadines,2009,14.27021939830126,0.90406286703934,0.3501904177329096,674922222.2,6232.371642,270.0433044,4.33336353,18.96299934,Upper middle income,6320.0,5.55534291554061,2.7 
2530,Saint Vincent and the Grenadines,2010,14.27417956547869,0.8582012026142101,0.378967309304125,681225925.9,6292.498854,286.3549805,4.55129242,19.04999924,Upper middle income,6090.0,5.582123644320959,2.9 
2531,Saint Vincent and the Grenadines,2011,14.29146198772755,0.8046152789818101,0.4180580000016488,676129629.6,6242.252962,278.7896423,4.46511078,18.98800087,Upper middle income,6130.0,5.611779353196409,5.4 
2532,Saint Vincent and the Grenadines,2012,14.31290791117858,0.8115982078114901,0.4428965286143319,692933333.3,6390.310632,299.6088562,4.68828583,18.96500015,Upper middle income,6400.0,5.53647832236175,5.3 
2533,Saint Vincent and the Grenadines,2013,14.341398509657347,0.8080367504357099,0.4630050199528876,721207407.4,6639.484897,303.3605957,4.56956387,18.98999977,Upper middle income,6550.0,5.34614782870275,3.7 
2534,Saint Vincent and the Grenadines,2014,14.36556757312965,0.7938383077881099,0.4810776195234708,727714814.8,6684.377547,291.0646973,4.35374546,19.0529995,Upper middle income,6390.0,5.37402026871358,1.4 
2535,Saint Vincent and the Grenadines,2015,14.37602634050437,0.78453492269721,0.507213347909681,755400000.0,6921.702479,282.7134094,4.08409452,19.09000015,Upper middle income,6560.0,5.33440283526037,3.3 
2536,Saint Vincent and the Grenadines,2016,14.36933794477596,0.7906796446448899,0.5084867763892008,774429629.6,7074.548765,294.645813,4.16448689,19.11000061,Upper middle income,6800.0,5.31058608602843,0.7 
2537,Saint Vincent and the Grenadines,2017,14.36505158288854,0.8057509479064501,0.5148292773232924,792177777.8,7213.025857,311.9353027,4.32440805,19.18199921,Upper middle income,6990.0,5.294068375577201,0.0 
2538,Saint Vincent and the Grenadines,2018,14.3870533881467,0.80434240456074,,811300000.0,7361.400962,332.0836792,4.51017952,19.18000031,Upper middle income,7400.0,5.29642550210849,1.0 
2539,Saint Vincent and the Grenadines,2019,14.44503451303567,0.80000990094841,,825040740.7,7460.153362,354.8086548,4.75291252,19.28000069,Upper middle income,7460.0,5.31810313520372,1.0 
2540,Samoa,2000,11.74186914049386,2.19232855728055,2.9313783114293868,269019710.3,1542.066736,63.03668213,4.39660835,4.664000034,Lower middle income,,4.33819313545546,16.3 
2541,Samoa,2001,11.72004788622283,2.13562708070768,2.9705756651582966,273088357.2,1556.999425,58.87117767,3.93347454,4.960000038,Lower middle income,,4.35202158682877,16.2 
2542,Samoa,2002,11.694508772379027,2.08356213652576,3.005518086106344,288078881.4,1633.007661,76.19980621,4.64051867,5.096000195,Lower middle income,1520.0,4.36826056605535,15.8 
2543,Samoa,2003,11.66655693301761,2.03556427700483,3.062748205098345,338838639.4,1909.154441,85.76576996,4.2858696,5.156000137,Lower middle income,1660.0,4.36731080696907,15.6 
2544,Samoa,2004,11.64059000069415,1.99217624194971,3.124803024545135,420320176.4,2353.455973,109.0597458,4.64893484,5.217000008,Lower middle income,1990.0,4.36461375460492,15.1 
2545,Samoa,2005,11.62071490911394,1.94652246813428,3.1871514264908525,465568018.3,2590.489858,126.3174896,4.76252794,5.294000149,Lower middle income,2320.0,4.32578767057534,15.3 
2546,Samoa,2006,11.603263232924,1.93769579002336,3.2022276833750665,505832439.8,2796.601169,138.65979,5.01838207,5.421999931,Lower middle income,2560.0,4.36884469692921,15.3 
2547,Samoa,2007,11.58616182505398,1.9082464644982493,3.2338229471935938,570469196.7,3133.671327,153.5153656,4.87175083,5.360000134,Lower middle income,2850.0,4.374929134512509,15.1 
2548,Samoa,2008,11.57243575850757,1.88531180616052,3.301145041146851,619260721.6,3378.953029,163.0090332,4.65748072,5.580999851,Lower middle income,3060.0,4.38451309515541,14.9 
2549,Samoa,2009,11.56722320478084,1.67283217613159,3.287523324639595,584706020.2,3168.228207,179.21492,5.26653099,5.828000069,Lower middle income,3030.0,3.74757582648158,13.0 
2550,Samoa,2010,11.56473087033306,1.85702071412146,3.3604555010296817,663155955.0,3566.42836,192.7679138,5.29189062,5.728000164,Lower middle income,3240.0,4.38275791702952,14.8 
2551,Samoa,2011,11.56650920066085,1.84468029222088,3.434992128041251,737147951.1,3932.105847,220.3828125,5.4401269,5.679999828,Lower middle income,3520.0,4.39326795907776,14.8 
2552,Samoa,2012,11.57125317006728,1.82157448485557,3.490860584980632,760319276.0,4020.959844,205.0755768,5.07944012,8.75,Lower middle income,3660.0,4.35493967249111,14.8 
2553,Samoa,2013,11.574235137020631,1.83335636482602,3.564566472701464,770059551.0,4037.813829,257.4090881,6.44957209,8.666999817,Lower middle income,3800.0,4.44030966825436,14.1 
2554,Samoa,2014,11.57715275165879,1.83440026922057,3.651320527788484,756805940.2,3937.186246,259.162323,6.60753155,8.720000267,Lower middle income,3820.0,4.465345648115069,14.9 
2555,Samoa,2015,11.577260454269153,1.83905039187963,3.7444042870518808,787958585.9,4071.926959,223.1809692,5.78755045,8.501000404,Lower middle income,3960.0,4.48605568139276,14.9 
2556,Samoa,2016,11.56199200163646,1.85208516772881,3.8474800724012654,799493884.3,4109.663228,227.1250916,5.4250021,8.30700016,Lower middle income,4110.0,4.50167930770814,15.0 
2557,Samoa,2017,11.54693900243606,1.8632271574619896,3.949861262501027,832025574.0,4258.978767,235.4183807,5.56750727,8.578000069,Lower middle income,4070.0,4.52071738812593,14.8 
2558,Samoa,2018,11.56264964340559,1.86470929321588,,821286927.5,4187.504729,227.3130646,5.47191095,8.68599987,Lower middle income,4030.0,4.55459527224873,14.8 
2559,Samoa,2019,11.59383420032179,1.85074061432139,,852007112.7,4322.868457,271.9157715,6.36309385,8.406000137,Lower middle income,4200.0,4.58796028983536,14.6 
2560,Sao Tome and Principe,2000,10.82007153682744,0.2275587238279,0.5415495216895299,,,56.67601013,10.51090622,14.39999962,Lower middle income,,2.5203005865175503,2.2 
2561,Sao Tome and Principe,2001,10.8278242372923,0.24641595158125,0.5666711461634452,75951210.69,524.6698721,53.56918335,10.83180332,15.72999954,Lower middle income,,2.6386182933623,2.4 
2562,Sao Tome and Principe,2002,10.8474369079053,0.26541456601491,0.59096557173965,85171308.17,577.628404,57.76805878,10.66279221,17.62999916,Lower middle income,,2.7558621638974,2.4 
2563,Sao Tome and Principe,2003,10.87210581801838,0.2494206103674,0.6127849575080366,102085583.5,678.7379639,80.1392746,12.6178236,16.36000061,Lower middle income,600.0,2.85898384706115,2.0 
2564,Sao Tome and Principe,2004,10.9019699368693,0.27494142580392,0.6269107868281809,114582561.6,745.3202999,80.69898987,11.86979675,16.12000084,Lower middle income,700.0,2.98108453037556,2.2 
2565,Sao Tome and Principe,2005,10.91791230956548,0.23777809193205,0.6410641536590052,136450274.7,866.5049956,91.50232697,11.51630402,16.46999931,Lower middle income,820.0,3.01961461528945,2.1 
2566,Sao Tome and Principe,2006,10.91972532915636,0.27978897919659,0.6652085408222189,142775597.3,883.0970413,68.26289368,8.27670765,16.64999962,Lower middle income,940.0,3.2083976203063305,2.2 
2567,Sao Tome and Principe,2007,10.91910069205915,0.2923592728306,0.679563538371824,149146423.1,896.8677913,71.04097748,8.1677618,16.23399925,Lower middle income,960.0,3.35343627701667,2.4 
2568,Sao Tome and Principe,2008,10.914863067376391,0.28060349517893,0.6975293065726452,188021190.6,1098.755219,78.14442444,7.11202765,15.63099957,Lower middle income,1020.0,3.4678208361012404,2.4 
2569,Sao Tome and Principe,2009,10.909872403519651,0.29409580583022,0.7292096549414344,187820464.6,1067.908053,76.83090973,7.19514179,15.19900036,Lower middle income,1060.0,3.72209224019478,2.3 
2570,Sao Tome and Principe,2010,10.90995794731801,0.31235151355061,0.7680454698441,196652514.3,1090.260763,74.93682098,6.84464884,14.60499954,Lower middle income,1130.0,3.9047608942212895,2.2 
2571,Sao Tome and Principe,2011,10.9107923150991,0.30551111292124,0.8130029561348145,231489270.1,1254.541598,85.38583374,6.75577354,14.1079998,Lower middle income,1180.0,4.044794326715491,2.1 
2572,Sao Tome and Principe,2012,10.91262151978168,0.30731864412386,0.8666925032214244,250680845.7,1330.620114,86.81771088,6.47629499,13.59000015,Lower middle income,1230.0,4.10791199122596,2.2 
2573,Sao Tome and Principe,2013,10.91904526575829,0.32789918793808,0.9142189730250218,300554483.6,1564.768548,125.176033,7.93743801,13.64900017,Lower middle income,1430.0,4.23936212239225,2.2 
2574,Sao Tome and Principe,2014,10.92210166306582,0.36398980324743,0.9568559072547058,346528329.2,1770.467688,120.006073,6.73101854,13.70499992,Lower middle income,1630.0,4.437399575337119,2.2 
2575,Sao Tome and Principe,2015,10.92651891803102,0.37223180812197,0.9733676274928936,316066072.3,1584.775657,85.22420502,5.34009647,13.8210001,Lower middle income,1650.0,4.60187061765031,2.2 
